2021-11-06 20:24:26.024 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[out_Val_Performance]
2021-11-06 20:24:26.041 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_resfx_ss]
2021-11-06 20:24:26.057 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_futures]
2021-11-06 20:24:26.074 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[COAC_Historical_Positions]
2021-11-06 20:24:26.090 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[trn_Val_IndexMDY]
2021-11-06 20:24:26.106 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[cbk_BookRenderRequest]
2021-11-06 20:24:26.124 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_account_id_account_group]
2021-11-06 20:24:26.141 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_ext_Val_IndexMDY]
2021-11-06 20:24:26.157 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_Load_COAC_Option]
2021-11-06 20:24:26.173 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_15_fx_forward]
2021-11-06 20:24:26.190 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vLVuser_info]
2021-11-06 20:24:26.206 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_CURNigeria]
2021-11-06 20:24:26.223 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_Sec_Cnt_level2_hierarchy_bkwd]
2021-11-06 20:24:26.240 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_portfolio_analyst]
2021-11-06 20:24:26.257 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[equity]
2021-11-06 20:24:26.279 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[Composite_GetReport]
2021-11-06 20:24:26.310 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_holiday_mic_holiday]
2021-11-06 20:24:26.329 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[out_Val_PortfolioMDY]
2021-11-06 20:24:26.349 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vResFxCountPerCustodian]
2021-11-06 20:24:26.365 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_fx_forward]
2021-11-06 20:24:26.382 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[trn_Val_Performance]
2021-11-06 20:24:26.398 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_account_id_ccy_mvmt]
2021-11-06 20:24:26.416 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_ext_Val_Performance]
2021-11-06 20:24:26.434 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_Load_IndexMarketCap_Hist]
2021-11-06 20:24:26.460 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_16_futures]
2021-11-06 20:24:26.479 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vLVvallocation]
2021-11-06 20:24:26.498 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_CURShortTermInterestRates]
2021-11-06 20:24:26.516 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_Sector]
2021-11-06 20:24:26.534 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_prc_idc]
2021-11-06 20:24:26.553 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vequity]
2021-11-06 20:24:26.570 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[Composite_GetReportPERFBI]
2021-11-06 20:24:26.590 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_implied_volatility_position_taxlot]
2021-11-06 20:24:26.609 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[out_Val_Rating]
2021-11-06 20:24:26.627 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_Val_Turnover]
2021-11-06 20:24:26.650 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_hierarchy_bkwd]
2021-11-06 20:24:26.673 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[COAC_Option]
2021-11-06 20:24:26.695 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[trn_Val_PortfolioMDY]
2021-11-06 20:24:26.719 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[cbk_DataReadinessOwner]
2021-11-06 20:24:26.740 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_account_id_deleted_account]
